,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8,ipo
166,166,2175,2175,2175,P,Pandora Media,13.47,3140000000.0,2011.0,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/p,,0
167,167,1011,1011,1011,EDR,Education Realty Trust Inc,42.57,3110000000.0,2005.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/edr,,0
168,168,659,659,659,CHH,Choice Hotels International,55.2,3100000000.0,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/chh,,0
169,169,2876,2876,2876,TWO,Two Harbors Investments Corp,8.77,3050000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two,,0
170,170,792,792,792,OFC,Corporate Office Properties Trust,31.98,3030000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ofc,,0
171,171,1294,1294,1294,GEO,Geo Group Inc,40.25,3020000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/geo,,0
172,172,740,740,740,SFR,Colony Starwood Homes,29.79,3020000000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sfr,,0
173,173,1938,1938,1938,NHI,National Health Investors Inc,75.42,3010000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi,,0
174,174,2443,2443,2443,RLJ,RLJ Lodging Trust,24.02,2990000000.0,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj,,0
175,175,1120,1120,1120,STAY,Extended Stay America,16.0,2980000000.0,2013.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/stay,,0
176,176,1850,1850,1850,MFA,MFA Financial Inc,7.94,2950000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa,,0
177,177,788,788,788,COR,CoreSite Realty Corp,86.62,2940000000.0,2010.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cor,,0
178,178,1334,1334,1334,GHC,Graham Holdings Company,520.95,2920000000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ghc,,0
179,179,566,566,566,BXMT,Capital Trust Inc,31.14,2920000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxmt,,0
180,180,490,490,490,BDN,Brandywine Realty Trust,16.53,2900000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bdn,,0
181,181,2594,2594,2594,STN,SPDR MSCI Europe Energy UCITS ETF,25.0,2850000000.0,,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn,,0
182,182,731,731,731,CLNS,Colony NorthStar Inc,14.12,2740000000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clns,,0
183,183,742,742,742,CXP,Columbia Property Trust Inc,21.76,2690000000.0,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxp,,0
184,184,1436,1436,1436,HGV,Hilton Grand Vacations Inc,27.14,2690000000.0,2016.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hgv,,0
185,185,130,130,130,AEO,American Eagle Outfitters,14.74,2680000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/aeo,,0
186,186,1761,1761,1761,CLI,Mack-Cali Realty Corp,28.99,2600000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli,,0
187,187,17,17,17,AKR,Acadia Realty Trust,32.03,2590000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/akr,,0
188,188,2898,2898,2898,UNF,Unifirst Corp,127.5,2590000000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf,,0
189,189,1782,1782,1782,MANU,Manchester United,15.8,2590000000.0,2012.0,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu,,0
190,190,2229,2229,2229,DOC,Physicians Realty Trust,19.02,2580000000.0,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/doc,,0
191,191,1719,1719,1719,LXP,Lexington Realty Trust,10.76,2550000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lxp,,0
192,192,2852,2852,2852,TRCO,Tribune Media Company,28.73,2510000000.0,2014.0,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/trco,,0
193,193,978,978,978,EGP,EastGroup Properties Inc,75.77,2490000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp,,0
194,194,597,597,597,CEB,CEB Inc,76.81,2480000000.0,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ceb,,0
195,195,1835,1835,1835,MDP,Meredith Corporation,55.3,2460000000.0,,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,,0
196,196,2349,2349,2349,QTS,QTS Realty Trust Inc,51.11,2450000000.0,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qts,,0
197,197,1259,1259,1259,GME,Gamestop Corp,23.93,2440000000.0,2002.0,Consumer Services,Electronics Distribution,http://www.nasdaq.com/symbol/gme,,0
198,198,2021,2021,2021,NORD,Nord Anglia Education,22.91,2390000000.0,2014.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord,,0
199,199,1265,1265,1265,GATX,GATX Corp,59.19,2360000000.0,,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/gatx,,0
200,200,497,497,497,EAT,Brinker International,46.84,2330000000.0,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/eat,,0
201,201,883,883,883,DRH,Diamondrock Hospitality Company,11.47,2300000000.0,2005.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/drh,,0
202,202,122,122,122,AMFW,Amec Plc,5.73,2250000000.0,2014.0,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/amfw,,0
203,203,76,76,76,ALX,Alexander's Inc,438.57,2240000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/alx,,0
204,204,484,484,484,BYD,Boyd Gaming Corporation,19.34,2180000000.0,1993.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/byd,,0
205,205,391,391,391,BIG,Big Lots Inc,48.7,2170000000.0,,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big,,0
206,206,2196,2196,2196,PEB,Pebblebrook Hotel Trust,29.67,2140000000.0,2009.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/peb,,0
207,207,1564,1564,1564,JCP,JC Penney Company,6.85,2110000000.0,,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/jcp,,0
208,208,1986,1986,1986,NYT,New York Times Company,13.05,2100000000.0,,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt,,0
209,209,572,572,572,CCP,Care Capital Properties,25.02,2100000000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ccp,,0
210,210,1162,1162,1162,FCFS,First Cash Inc,43.05,2090000000.0,1991.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs,,0
211,211,878,878,878,DV,DeVry Education Group Inc,32.95,2060000000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dv,,0
212,212,3125,3125,3125,XHR,Xenia Hotels & Resorts Inc,18.84,2010000000.0,2015.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/xhr,,0
213,213,127,127,127,AAT,American Assets Trust Inc,43.81,2000000000.0,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aat,,0
214,214,1649,1649,1649,KRG,Kite Realty Group Trust,23.8,1990000000.0,2004.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/krg,,0
215,215,2266,2266,2266,PLNT,Planet Fitness Inc,20.0,1980000000.0,2015.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/plnt,,0
216,216,2919,2919,2919,UVV,Universal Corp,75.45,1910000000.0,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/uvv,,0
217,217,2651,2651,2651,SPH,Suburban Propane Partners,31.19,1900000000.0,1996.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph,,0
218,218,895,895,895,DDS,Dillard's Inc,56.66,1890000000.0,,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds,,0
219,219,1744,1744,1744,LTC,LTC Properties Inc,47.77,1870000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ltc,,0
220,220,813,813,813,CEQP,Crestwood Equity Partners,27.0,1860000000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ceqp,,0
221,221,2806,2806,2806,TIME,Time Inc,18.7,1850000000.0,2014.0,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time,,0
222,222,2610,2610,2610,STAG,Stag Industrial Inc,24.24,1830000000.0,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,,0
223,223,3022,3022,3022,WPG,Washington Prime Group Inc,9.78,1810000000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpg,,0
224,224,1970,1970,1970,NSR,Neustar Inc,33.05,1810000000.0,2005.0,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr,,0
225,225,587,587,587,CBL,CBL & Associates Properties,10.47,1790000000.0,1993.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cbl,,0
226,226,1235,1235,1235,FCN,FTI Consulting Inc,41.47,1760000000.0,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/fcn,,0
227,227,894,894,894,DGI,DigitalGlobe Inc,28.35,1760000000.0,2009.0,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dgi,,0
228,228,1422,1422,1422,HTZ,Hertz Global Holdings Inc,20.93,1740000000.0,2016.0,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/htz,,0
229,229,692,692,692,CCO,Clear Channel Outdoor Holdings Inc,4.8,1740000000.0,2005.0,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cco,,0
230,230,1889,1889,1889,MORE,Monogram Residential Trust,10.36,1730000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/more,,0
231,231,2839,2839,2839,TVPT,Travelport Worldwide,13.9,1720000000.0,2014.0,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tvpt,,0
232,232,2189,2189,2189,PRTY,Party City,14.35,1710000000.0,2015.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prty,,0
233,233,638,638,638,CHS,Chico's FAS,13.15,1700000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/chs,,0
234,234,3040,3040,3040,WMK,Weis Markets Inc,62.87,1690000000.0,,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wmk,,0
235,235,2527,2527,2527,SEAS,SeaWorld Entertainment,18.74,1670000000.0,2013.0,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas,,0
236,236,1985,1985,1985,NYRT,New York REIT Inc,10.03,1660000000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt,,0
237,237,1523,1523,1523,IVR,INVESCO MORTGAGE CAPITAL,14.82,1650000000.0,2009.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ivr,,0
238,238,1917,1917,1917,MSGN,MSG Networks Inc,21.9,1640000000.0,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msgn,,0
239,239,1677,1677,1677,LQ,La Quinta Holdings Inc,13.98,1630000000.0,2014.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/lq,,0
240,240,937,937,937,DSW,DSW Inc,20.26,1620000000.0,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dsw,,0
241,241,2427,2427,2427,REXR,Rexford Industrial Realty,23.99,1580000000.0,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr,,0
242,242,633,633,633,CHSP,Chesapeake Lodging Trust,25.52,1530000000.0,2010.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chsp,,0
243,243,1679,1679,1679,LADR,Ladder Capital Corp,13.95,1530000000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ladr,,0
244,244,1806,1806,1806,MATX,Matson Inc,35.55,1520000000.0,,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx,,0
245,245,970,970,970,SSP,EW Scripps Company,18.24,1510000000.0,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ssp,,0
246,246,2352,2352,2352,QCP,Quality Care Properties Inc,15.87,1490000000.0,2016.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qcp,,0
247,247,3118,3118,3118,WWE,World Wrestling Entertainment Inc,19.29,1470000000.0,,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/wwe,,0
248,248,1861,1861,1861,MGP,MGM Growth Properties,25.05,1440000000.0,2016.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mgp,,0
249,249,2723,2723,2723,TGP,Teekay LNG Partners,17.6,1400000000.0,2005.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp,,0
250,250,196,196,196,ARI,Apollo Commercial Real Estate Finance,17.16,1390000000.0,2009.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ari,,0
251,251,2654,2654,2654,INN,Summit Hotel Properties Inc,15.95,1390000000.0,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn,,0
252,252,2499,2499,2499,BFS,Saul Centers Inc,65.16,1390000000.0,1993.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs,,0
253,253,381,381,381,BEL,Belmond,13.6,1380000000.0,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel,,0
254,254,1262,1262,1262,GLOG,GasLog,16.9,1360000000.0,2012.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glog,,0
255,255,1306,1306,1306,GNL,Global Net Lease Inc,7.76,1320000000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/gnl,,0
256,256,897,897,897,DIN,DineEquity Inc,72.28,1310000000.0,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/din,,0
257,257,2377,2377,2377,RPT,Ramco-Gershenson Properties Trust,16.18,1280000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt,,0
258,258,2203,2203,2203,PEI,Pennsylvania Real Estate Investment Trust,18.2,1270000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pei,,0
259,259,1223,1223,1223,FCPT,Four Corners Property Trust Inc,21.13,1270000000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fcpt,,0
260,260,2609,2609,2609,JOE,St Joe Company,16.9,1260000000.0,,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe,,0
261,261,2542,2542,2542,SHAK,Shake Shack Inc,34.49,1250000000.0,2015.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak,,0
262,262,1114,1114,1114,EVH,Evolent Health Inc,18.45,1250000000.0,2015.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evh,,0
263,263,1313,1313,1313,GMS,GMS Inc,29.49,1210000000.0,2016.0,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/gms,,0
264,264,60,60,60,ADC,Agree Realty Corporation,46.69,1210000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/adc,,0
265,265,224,224,224,ARCO,Arcos Dorados Holdings Inc,5.7,1200000000.0,2011.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco,,0
266,266,844,844,844,CYS,CYS Investments Inc,7.94,1200000000.0,2009.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cys,,0
267,267,1542,1542,1542,IRS,IRSA Inversiones Y Representaciones,20.69,1200000000.0,,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/irs,,0
268,268,1285,1285,1285,GCO,Genesco Inc,60.2,1200000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gco,,0
269,269,2392,2392,2392,RWT,Redwood Trust Inc,15.68,1200000000.0,1995.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt,,0
270,270,2432,2432,2432,RH,RH,28.82,1180000000.0,2012.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh,,0
271,271,1954,1954,1954,NCI,Navigant Consulting Inc,24.9,1170000000.0,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci,,0
272,272,2207,2207,2207,PMT,PennyMac Mortgage Investment Trust,17.11,1140000000.0,2009.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pmt,,0
273,273,1051,1051,1051,EGL,Engility Holdings Inc,30.85,1130000000.0,2015.0,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl,,0
274,274,2729,2729,2729,GCI,TEGNA Inc,9.5,1110000000.0,2015.0,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci,,0
275,275,1427,1427,1427,HF,HFF Inc,28.53,1090000000.0,2007.0,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/hf,,0
276,276,701,701,701,MYCC,ClubCorp Holdings Inc,16.55,1080000000.0,2013.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mycc,,0
277,277,2567,2567,2567,SFS,Smart,14.75,1070000000.0,2014.0,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs,,0
278,278,1886,1886,1886,MNR,Monmouth Real Estate Investment Corp,15.15,1060000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mnr,,0
279,279,568,568,568,CMO,Capstead Mortgage Corp,10.93,1050000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cmo,,0
280,280,1146,1146,1146,FCH,FelCor Lodging Trust Inc,7.53,1040000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fch,,0
281,281,520,520,520,BKE,Buckle Inc,20.95,1020000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/bke,,0
282,282,2719,2719,2719,TISI,Team Inc,34.0,1000000000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,,0
283,283,2695,2695,2695,TLRD,Tailored Brands Inc,20.29,989020000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd,,0
284,284,1946,1946,1946,NSA,National Storage Affiliates Trust,22.79,966770000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa,,0
285,285,392,392,392,BH,Biglari Holdings Inc,466.27,963760000.0,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh,,0
286,286,2359,2359,2359,QUOT,Quotient Technology Inc,10.55,928640000.0,2014.0,Consumer Services,Advertising,http://www.nasdaq.com/symbol/quot,,0
287,287,275,275,275,HOME,At Home Group Inc,15.34,926030000.0,2016.0,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/home,,0
288,288,474,474,474,BCC,Boise Cascade,23.5,910650000.0,2013.0,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/bcc,,0
289,289,2926,2926,2926,UBA,Urstadt Biddle Properties Inc,23.15,906070000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uba,,0
290,290,1380,1380,1380,HASI,Hannon Armstrong Sustainable Infrastructure Capital,19.14,906050000.0,2013.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hasi,,0
291,291,2965,2965,2965,VRTV,Veritiv Crop,56.2,899260000.0,2014.0,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv,,0
292,292,2600,2600,2600,TRK,Speedway Motorsports Inc,21.66,889760000.0,1995.0,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk,,0
293,293,2920,2920,2920,UHT,Universal Health Realty Income Trust,64.97,883470000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uht,,0
294,294,2023,2023,2023,NAT,Nordic American Tankers,8.57,873880000.0,,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat,,0
295,295,2802,2802,2802,TIER,TIER REIT,18.17,867480000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier,,0
296,296,2725,2725,2725,TOO,Teekay Offshore Partners,5.96,865180000.0,2006.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too,,0
297,297,1417,1417,1417,HT,Hersha Hospitality Trust,20.34,851030000.0,1999.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ht,,0
298,298,1791,1791,1791,MCS,Marcus Corporation,30.65,846910000.0,,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs,,0
299,299,1981,1981,1981,SNR,New Senior Investment Group,10.27,843450000.0,2014.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr,,0
300,300,1537,1537,1537,IRET,Investors Real Estate Trust,6.92,842500000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iret,,0
301,301,1544,1544,1544,STAR,iStar Financial Inc,11.72,834190000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/star,,0
302,302,1513,1513,1513,SNOW,Intrawest Resorts Holdings Inc,20.93,832390000.0,2014.0,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/snow,,0
303,303,1119,1119,1119,EXPR,Express Inc,10.52,832130000.0,2010.0,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr,,0
304,304,1976,1976,1976,NEWM,New Media Investment Group Inc,15.26,816360000.0,2014.0,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm,,0
305,305,623,623,623,CLDT,Chatham Lodging Trust,20.94,803390000.0,2010.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cldt,,0
306,306,238,238,238,ARR,ARMOUR Residential REIT,21.75,799460000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr,,0
307,307,1659,1659,1659,KNOP,KNOT Offshore Partners,22.15,792120000.0,2013.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/knop,,0
308,308,12,12,12,ANF,Abercrombie & Fitch,11.66,789090000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/anf,,0
309,309,1341,1341,1341,GTN,Gray Television Inc,10.85,788690000.0,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/gtn,,0
310,310,361,361,361,BKS,Barnes & Noble,10.65,774070000.0,,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,,0
311,311,1264,1264,1264,GLOP,GasLog Partners,22.05,758400000.0,2014.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glop,,0
312,312,1149,1149,1149,FGP,Ferrellgas Partners,7.77,754880000.0,1994.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fgp,,0
313,313,914,914,914,DFIN,Donnelley Financial Solutions,23.03,750780000.0,2016.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dfin,,0
314,314,3038,3038,3038,WTW,Weight Watchers International,11.69,746710000.0,2001.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw,,0
315,315,1485,1485,1485,HIFR,InfraREIT,17.02,744950000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hifr,,0
316,316,250,250,250,AHT,Ashford Hospitality Trust Inc,7.68,738650000.0,2003.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht,,0
317,317,585,585,585,CATO,Cato Corporation,26.55,712700000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cato,,0
318,318,977,977,977,DEA,Easterly Government Properties Inc,20.06,709620000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dea,,0
319,319,1013,1013,1013,EHIC,eHi Car Services,10.22,709240000.0,2014.0,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/ehic,,0
320,320,2180,2180,2180,PK,Park Hotels & Resorts,26.0,704600000.0,2016.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/pk,,0
321,321,2927,2927,2927,UBP,Urstadt Biddle Properties,17.9,700590000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ubp,,0
322,322,1098,1098,1098,EROS,Eros International,11.45,691890000.0,2013.0,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/eros,,0
323,323,2031,2031,2031,NRE,NorthStar Realty Europe,12.24,685830000.0,2015.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre,,0
324,324,1873,1873,1873,MG,Mistras Group Inc,23.05,672720000.0,2009.0,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/mg,,0
325,325,1600,1600,1600,LRN,K12 Inc,16.54,672490000.0,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lrn,,0
326,326,625,625,625,CHGG,Chegg Inc,7.23,660440000.0,2013.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/chgg,,0
327,327,2402,2402,2402,RGS,Regis Corp,14.26,659790000.0,1991.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs,,0
328,328,1627,1627,1627,KEN,Kenon Holdings,12.15,652380000.0,2015.0,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ken,,0
329,329,1169,1169,1169,FPO,First Potomac Realty Trust,10.74,626300000.0,2003.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fpo,,0
330,330,2231,2231,2231,PIR,Pier 1 Imports,7.51,623590000.0,,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/pir,,0
331,331,1596,1596,1596,JMEI,Jumei International Holding,4.23,620260000.0,2014.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jmei,,0
332,332,506,506,506,BOXC,Brookfield Canada Office Properties,23.423,618500000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/boxc,,0
333,333,2618,2618,2618,SGU,Star Gas Partners,11.02,615880000.0,,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu,,0
334,334,2552,2552,2552,SBY,Silver Bay Realty Trust Corp,16.9,597920000.0,2012.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby,,0
